match_id,match_name,score,match_date,match_rbp,q_num,question_text,result,you_pct,crowd_pct,outcome_pct,rbp,performance,predicted,beat_crowd,brier_you,brier_crowd
4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,0-1,"Jun 19, 2026",+71.6,6,Will Scotland be caught offside 2 or more times?,NO,22,41,0,14.5,Beat crowd,True,1,0.0484,0.1681
4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,0-1,"Jun 19, 2026",+71.6,7,Will Scotland win the match?,NO,16,24,0,5.43,Beat crowd,True,1,0.0256,0.0576
4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,0-1,"Jun 19, 2026",+71.6,8,Will Scotland have 3 or more shots on target?,NO,55,50,0,-2.04,Below crowd,True,0,0.3025,0.25
4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,0-1,"Jun 19, 2026",+71.6,9,Will Scott McTominay have at least 1 shot on target?,NO,37,48,0,11.94,Beat crowd,True,1,0.1369,0.2304
4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,0-1,"Jun 19, 2026",+71.6,10,Will Morocco score in the second half?,NO,60,59,0,0.73,Beat crowd,True,1,0.36,0.3481
feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2-0,"Jun 19, 2026",+42.28,1,Will United States commit more fouls than Australia?,NO,40,44,0,5.83,Beat crowd,True,1,0.16,0.1936
feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2-0,"Jun 19, 2026",+42.28,2,Will Australia be caught offside 2 or more times?,NO,15,45,0,20.77,Beat crowd,True,1,0.0225,0.2025
feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2-0,"Jun 19, 2026",+42.28,3,Will United States score more goals than Australia in the second half?,NO,47,52,0,8.07,Beat crowd,True,1,0.2209,0.2704
feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2-0,"Jun 19, 2026",+42.28,4,Will United States have more shots on target than Australia in the second half?,NO,62,63,0,3.08,Beat crowd,True,1,0.3844,0.3969
feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2-0,"Jun 19, 2026",+42.28,5,Will Australia finish with more corner kicks than United States?,NO,20,34,0,9.92,Beat crowd,True,1,0.04,0.1156
feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2-0,"Jun 19, 2026",+42.28,6,Will both teams score AND the match have 3 or more total goals?,NO,39,43,0,6.4,Beat crowd,True,1,0.1521,0.1849
feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2-0,"Jun 19, 2026",+42.28,7,Will United States win the match?,YES,59,62,100,-0.13,Below crowd,True,0,0.1681,0.1444
feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2-0,"Jun 19, 2026",+42.28,8,Will there be 4 or more total cards shown?,YES,40,45,100,-3.14,Below crowd,True,0,0.36,0.3025
feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2-0,"Jun 19, 2026",+42.28,9,Will Folarin Balogun have at least 1 shot on target?,NO,73,65,0,-8.53,Below crowd,True,0,0.5329,0.4225
8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,1-0,"Jun 18, 2026",+40.16,1,Will Mexico be caught offside 2 or more times?,YES,47,51,100,-1.22,Below crowd,True,0,0.2809,0.2401
8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,1-0,"Jun 18, 2026",+40.16,2,Will Mexico score the first goal of the game and South Korea score in the second half?,NO,26,33,0,7.3,Beat crowd,True,1,0.0676,0.1089
8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,1-0,"Jun 18, 2026",+40.16,3,Will South Korea finish with more corner kicks than Mexico?,YES,38,41,100,-0.77,Below crowd,True,0,0.3844,0.3481
8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,1-0,"Jun 18, 2026",+40.16,4,Will Mexico win the match?,YES,48,49,100,1.05,Beat crowd,True,1,0.2704,0.2601
8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,1-0,"Jun 18, 2026",+40.16,5,"At halftime, will Mexico be winning?",NO,35,40,0,5.31,Beat crowd,True,1,0.1225,0.16
8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,1-0,"Jun 18, 2026",+40.16,6,Will the match have 3 or more total goals?,NO,43,48,0,6.9,Beat crowd,True,1,0.1849,0.2304
8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,1-0,"Jun 18, 2026",+40.16,7,Will South Korea score in the second half?,NO,42,50,0,8.97,Beat crowd,True,1,0.1764,0.25
8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,1-0,"Jun 18, 2026",+40.16,8,Will there be 4 or more total cards shown?,NO,48,48,0,2.91,Beat crowd,True,1,0.2304,0.2304
8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,1-0,"Jun 18, 2026",+40.16,9,Will Son Heung-min score or assist a goal (excluding own goals)?,NO,33,42,0,9.7,Beat crowd,True,1,0.1089,0.1764
c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,6-0,"Jun 18, 2026",+61.93,1,Will Qatar commit more fouls than Canada?,YES,60,56,100,5.13,Beat crowd,True,1,0.16,0.1936
c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,6-0,"Jun 18, 2026",+61.93,2,Will there be 4 or more total shots on target in the second half?,NO,62,60,0,0.33,Beat crowd,True,1,0.3844,0.36
c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,6-0,"Jun 18, 2026",+61.93,3,Will a penalty kick be awarded OR a red card be shown?,YES,38,36,100,4.08,Beat crowd,True,1,0.3844,0.4096
c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,6-0,"Jun 18, 2026",+61.93,4,Will Jonathan David have at least 1 shot on target in the second half?,YES,44,50,100,-3.52,Below crowd,True,0,0.3136,0.25
c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,6-0,"Jun 18, 2026",+61.93,5,Will Canada win the match?,YES,77,71,100,4.64,Beat crowd,True,1,0.0529,0.0841
c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,6-0,"Jun 18, 2026",+61.93,6,"At halftime, will Canada be winning?",YES,58,52,100,7.69,Beat crowd,True,1,0.1764,0.2304
c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,6-0,"Jun 18, 2026",+61.93,7,Will Canada have 5 or more shots on target?,YES,75,57,100,15.29,Beat crowd,True,1,0.0625,0.1849
c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,6-0,"Jun 18, 2026",+61.93,8,Will Qatar have 5 or more corner kicks?,NO,13,28,0,8.63,Beat crowd,True,1,0.0169,0.0784
c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,6-0,"Jun 18, 2026",+61.93,9,Will Akram Afif have at least 1 shot on target?,NO,22,41,0,14.8,Beat crowd,True,1,0.0484,0.1681
c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,6-0,"Jun 18, 2026",+61.93,10,Will Qatar score in the second half?,NO,31,35,0,4.87,Beat crowd,True,1,0.0961,0.1225
cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,4-1,"Jun 18, 2026",+26.93,1,"At halftime, will both teams have at least 1 shot on target?",YES,63,64,100,2.29,Beat crowd,True,1,0.1369,0.1296
cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,4-1,"Jun 18, 2026",+26.93,2,Will Switzerland be caught offside 2 or more times?,YES,45,47,100,-0.42,Below crowd,True,0,0.3025,0.2809
cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,4-1,"Jun 18, 2026",+26.93,3,Will there be 2 or more total cards shown in the second half?,YES,60,56,100,6.39,Beat crowd,True,1,0.16,0.1936
cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,4-1,"Jun 18, 2026",+26.93,4,Will both teams score AND the match have 3 or more total goals?,YES,37,37,100,1.53,Beat crowd,True,1,0.3969,0.3969
cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,4-1,"Jun 18, 2026",+26.93,5,Will Bosnia and Herzegovina commit more fouls than Switzerland?,YES,77,60,100,12.67,Beat crowd,True,1,0.0529,0.16
cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,4-1,"Jun 18, 2026",+26.93,6,Will a penalty kick be awarded in the match?,YES,32,30,100,5.05,Beat crowd,True,1,0.4624,0.49
cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,4-1,"Jun 18, 2026",+26.93,7,Will Switzerland have more shots on target than Bosnia and Herzegovina in the second half?,YES,68,64,100,4.78,Beat crowd,True,1,0.1024,0.1296
cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,4-1,"Jun 18, 2026",+26.93,8,Will Granit Xhaka have at least 1 shot on target in the second half?,YES,23,34,100,-12.92,Below crowd,True,0,0.5929,0.4356
cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,4-1,"Jun 18, 2026",+26.93,9,Will Edin Džeko have at least 1 shot on target?,NO,41,45,0,6.76,Beat crowd,True,1,0.1681,0.2025
cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,4-1,"Jun 18, 2026",+26.93,10,Will Switzerland win the match?,YES,62,63,100,0.8,Beat crowd,True,1,0.1444,0.1369
2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,1-3,"Jun 17, 2026",+39.73,1,Will Uzbekistan be caught offside 2 or more times?,NO,45,42,0,0.04,Beat crowd,True,1,0.2025,0.1764
2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,1-3,"Jun 17, 2026",+39.73,2,Will Colombia have more shots on target than Uzbekistan in the second half?,NO,62,69,0,11.47,Beat crowd,True,1,0.3844,0.4761
2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,1-3,"Jun 17, 2026",+39.73,3,Will a penalty kick be awarded OR a red card be shown in the match?,NO,37,37,0,1.55,Beat crowd,True,1,0.1369,0.1369
2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,1-3,"Jun 17, 2026",+39.73,4,Will Luis Díaz have at least 1 shot on target in the second half?,YES,58,55,100,5.92,Beat crowd,True,1,0.1764,0.2025
2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,1-3,"Jun 17, 2026",+39.73,5,Will Uzbekistan score at least 1 goal?,YES,47,43,100,6.52,Beat crowd,True,1,0.2809,0.3249
2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,1-3,"Jun 17, 2026",+39.73,6,"At halftime, will the match be tied?",NO,39,41,0,3.16,Beat crowd,True,1,0.1521,0.1681
2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,1-3,"Jun 17, 2026",+39.73,7,Will the match have 2 or fewer total goals?,NO,52,48,0,-1.81,Below crowd,True,0,0.2704,0.2304
2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,1-3,"Jun 17, 2026",+39.73,8,Will Colombia score in the second half?,YES,67,66,100,2.12,Beat crowd,True,1,0.1089,0.1156
2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,1-3,"Jun 17, 2026",+39.73,9,Will Uzbekistan have 5 or more corner kicks?,NO,20,29,0,6.64,Beat crowd,True,1,0.04,0.0841
2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,1-3,"Jun 17, 2026",+39.73,10,Will Eldor Shomurodov score or assist a goal (excluding own goals)?,NO,24,28,0,4.12,Beat crowd,True,1,0.0576,0.0784
9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,1-0,"Jun 17, 2026",+68.08,1,Will Ghana commit more fouls than Panama?,NO,42,48,0,7.03,Beat crowd,True,1,0.1764,0.2304
9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,1-0,"Jun 17, 2026",+68.08,2,Will Panama be caught offside 2 or more times?,NO,28,44,0,13.62,Beat crowd,True,1,0.0784,0.1936
9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,1-0,"Jun 17, 2026",+68.08,3,Will Panama score the first goal of the second half?,NO,32,34,0,2.94,Beat crowd,True,1,0.1024,0.1156
9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,1-0,"Jun 17, 2026",+68.08,4,Will Panama receive more cards than Ghana?,YES,50,46,100,5.62,Beat crowd,True,1,0.25,0.2916
9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,1-0,"Jun 17, 2026",+68.08,5,Will Ghana have more shots on target than Panama in the second half?,NO,40,54,0,16.24,Beat crowd,True,1,0.16,0.2916
9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,1-0,"Jun 17, 2026",+68.08,6,Will Ghana win the match?,YES,40,48,100,-6.42,Below crowd,True,0,0.36,0.2704
9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,1-0,"Jun 17, 2026",+68.08,7,Will the second half have 2 or more total goals?,NO,36,40,0,5.39,Beat crowd,True,1,0.1296,0.16
9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,1-0,"Jun 17, 2026",+68.08,8,Will Ghana have 3 or more shots on target?,NO,45,66,0,25.71,Beat crowd,True,1,0.2025,0.4356
9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,1-0,"Jun 17, 2026",+68.08,9,Will Antoine Semenyo have at least 1 shot on target?,YES,68,56,100,11.76,Beat crowd,True,1,0.1024,0.1936
9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,1-0,"Jun 17, 2026",+68.08,10,Will José Fajardo have at least 1 shot on target?,NO,57,39,0,-13.81,Below crowd,True,0,0.3249,0.1521
b4185014-269b-42f0-aeef-5d600646770a,ENG vs CRO,4-2,"Jun 17, 2026",+1.25,1,"At halftime, will Croatia have more corner kicks than England?",NO,20,35,0,10.16,Beat crowd,True,1,0.04,0.1225
b4185014-269b-42f0-aeef-5d600646770a,ENG vs CRO,4-2,"Jun 17, 2026",+1.25,2,Will Croatia be caught offside 2 or more times?,NO,26,45,0,15.72,Beat crowd,True,1,0.0676,0.2025
b4185014-269b-42f0-aeef-5d600646770a,ENG vs CRO,4-2,"Jun 17, 2026",+1.25,3,Will both teams have at least 1 shot on target in the second half?,YES,76,72,100,4.42,Beat crowd,True,1,0.0576,0.0784
b4185014-269b-42f0-aeef-5d600646770a,ENG vs CRO,4-2,"Jun 17, 2026",+1.25,4,Will both teams score AND the match have 3 or more total goals?,YES,37,41,100,-1.85,Below crowd,True,0,0.3969,0.3481
b4185014-269b-42f0-aeef-5d600646770a,ENG vs CRO,4-2,"Jun 17, 2026",+1.25,5,Will a penalty kick be awarded OR a red card be shown?,YES,35,36,100,0.54,Beat crowd,True,1,0.4225,0.4096
b4185014-269b-42f0-aeef-5d600646770a,ENG vs CRO,4-2,"Jun 17, 2026",+1.25,6,Will England commit more fouls than Croatia?,NO,15,43,0,18.84,Beat crowd,True,1,0.0225,0.1849
b4185014-269b-42f0-aeef-5d600646770a,ENG vs CRO,4-2,"Jun 17, 2026",+1.25,7,Will Harry Kane have at least 1 shot on target in the second half?,YES,20,59,100,-44.53,Below crowd,True,0,0.64,0.1681
b4185014-269b-42f0-aeef-5d600646770a,ENG vs CRO,4-2,"Jun 17, 2026",+1.25,8,Will England have more shots on target than Croatia in the second half?,YES,60,62,100,0.12,Beat crowd,True,1,0.16,0.1444
b4185014-269b-42f0-aeef-5d600646770a,ENG vs CRO,4-2,"Jun 17, 2026",+1.25,9,Will England win the match?,YES,59,60,100,1.23,Beat crowd,True,1,0.1681,0.16
b4185014-269b-42f0-aeef-5d600646770a,ENG vs CRO,4-2,"Jun 17, 2026",+1.25,10,Will Luka Sučić have at least 1 shot on target?,NO,43,34,0,-3.4,Below crowd,True,0,0.1849,0.1156
2b787085-ca24-4756-b6d5-2610b94d2b2e,KSA vs URU,1-1,"Jun 15, 2026",-14.39,1,Will Saudi Arabia be caught offside 2 or more times?,NO,34,44,0,10.7,Beat crowd,True,1,0.1156,0.1936
2b787085-ca24-4756-b6d5-2610b94d2b2e,KSA vs URU,1-1,"Jun 15, 2026",-14.39,2,Will both teams have at least 1 shot on target in the second half?,NO,74,67,0,-7.86,Below crowd,True,0,0.5476,0.4489
2b787085-ca24-4756-b6d5-2610b94d2b2e,KSA vs URU,1-1,"Jun 15, 2026",-14.39,3,Will Saudi Arabia receive more cards than Uruguay?,YES,52,49,100,4.71,Beat crowd,True,1,0.2304,0.2601
2b787085-ca24-4756-b6d5-2610b94d2b2e,KSA vs URU,1-1,"Jun 15, 2026",-14.39,4,Will Uruguay score more goals than Saudi Arabia in the second half?,YES,57,56,100,2.87,Beat crowd,True,1,0.1849,0.1936
2b787085-ca24-4756-b6d5-2610b94d2b2e,KSA vs URU,1-1,"Jun 15, 2026",-14.39,5,Will a penalty kick be awarded in the match?,NO,26,32,0,5.82,Beat crowd,True,1,0.0676,0.1024
2b787085-ca24-4756-b6d5-2610b94d2b2e,KSA vs URU,1-1,"Jun 15, 2026",-14.39,6,Will Saudi Arabia commit more fouls than Uruguay?,YES,41,53,100,-9.96,Below crowd,True,0,0.3481,0.2209
2b787085-ca24-4756-b6d5-2610b94d2b2e,KSA vs URU,1-1,"Jun 15, 2026",-14.39,7,Will Uruguay have more shots on target than Saudi Arabia in the second half?,YES,30,67,100,-35.68,Below crowd,True,0,0.49,0.1089
2b787085-ca24-4756-b6d5-2610b94d2b2e,KSA vs URU,1-1,"Jun 15, 2026",-14.39,8,Will Saudi Arabia win the match?,NO,11,18,0,4.38,Beat crowd,True,1,0.0121,0.0324
2b787085-ca24-4756-b6d5-2610b94d2b2e,KSA vs URU,1-1,"Jun 15, 2026",-14.39,9,Will Salem Al-Dawsari score or assist a goal (excluding own goals)?,NO,20,27,0,5.34,Beat crowd,True,1,0.04,0.0729
2b787085-ca24-4756-b6d5-2610b94d2b2e,KSA vs URU,1-1,"Jun 15, 2026",-14.39,10,Will Darwin Núñez score a goal (excluding own goals)?,NO,38,41,0,5.29,Beat crowd,True,1,0.1444,0.1681
fc44209b-6e58-4530-a841-234b4700ec8c,BEL vs EGY,1-1,"Jun 15, 2026",+63.35,1,Will Egypt commit more fouls than Belgium?,NO,46,59,0,15.42,Beat crowd,True,1,0.2116,0.3481
fc44209b-6e58-4530-a841-234b4700ec8c,BEL vs EGY,1-1,"Jun 15, 2026",+63.35,2,Will there be 2 or more total cards shown in the second half?,NO,60,58,0,0.78,Beat crowd,True,1,0.36,0.3364
fc44209b-6e58-4530-a841-234b4700ec8c,BEL vs EGY,1-1,"Jun 15, 2026",+63.35,3,Will both teams score AND the match have 3 or more total goals?,NO,38,41,0,5.69,Beat crowd,True,1,0.1444,0.1681
fc44209b-6e58-4530-a841-234b4700ec8c,BEL vs EGY,1-1,"Jun 15, 2026",+63.35,4,Will Egypt have more shots on target than Belgium in the second half?,NO,11,31,0,10.68,Beat crowd,True,1,0.0121,0.0961
fc44209b-6e58-4530-a841-234b4700ec8c,BEL vs EGY,1-1,"Jun 15, 2026",+63.35,5,Will there be 4 or more total shots on target in the second half?,YES,78,64,100,10.38,Beat crowd,True,1,0.0484,0.1296
fc44209b-6e58-4530-a841-234b4700ec8c,BEL vs EGY,1-1,"Jun 15, 2026",+63.35,6,Will Belgium be caught offside 2 or more times?,NO,54,50,0,-1.66,Below crowd,True,0,0.2916,0.25
fc44209b-6e58-4530-a841-234b4700ec8c,BEL vs EGY,1-1,"Jun 15, 2026",+63.35,7,Will Belgium win the match?,NO,61,66,0,8.19,Beat crowd,True,1,0.3721,0.4356
fc44209b-6e58-4530-a841-234b4700ec8c,BEL vs EGY,1-1,"Jun 15, 2026",+63.35,8,"At halftime, will the match be tied?",NO,41,42,0,2.61,Beat crowd,True,1,0.1681,0.1764
fc44209b-6e58-4530-a841-234b4700ec8c,BEL vs EGY,1-1,"Jun 15, 2026",+63.35,9,Will Youri Tielemans have at least 1 shot on target?,NO,38,44,0,8.13,Beat crowd,True,1,0.1444,0.1936
fc44209b-6e58-4530-a841-234b4700ec8c,BEL vs EGY,1-1,"Jun 15, 2026",+63.35,10,Will Mahmoud Trezeguet score or assist a goal (excluding own goals)?,NO,25,26,0,3.14,Beat crowd,True,1,0.0625,0.0676
91db8577-a17e-41b2-bd90-3d80c91054c9,SWE vs TUN,5-1,"Jun 14, 2026",+17.24,1,"At halftime, will Tunisia have more corner kicks than Sweden?",NO,28,34,0,5.94,Beat crowd,True,1,0.0784,0.1156
91db8577-a17e-41b2-bd90-3d80c91054c9,SWE vs TUN,5-1,"Jun 14, 2026",+17.24,2,Will Sweden commit more fouls than Tunisia?,YES,15,40,100,-33.84,Below crowd,True,0,0.7225,0.36
91db8577-a17e-41b2-bd90-3d80c91054c9,SWE vs TUN,5-1,"Jun 14, 2026",+17.24,3,Will the second half have more total goals than the first half?,NO,42,51,0,10.3,Beat crowd,True,1,0.1764,0.2601
91db8577-a17e-41b2-bd90-3d80c91054c9,SWE vs TUN,5-1,"Jun 14, 2026",+17.24,4,Will Sweden score the first goal of the game and Tunisia score in the second half?,NO,24,31,0,6.98,Beat crowd,True,1,0.0576,0.0961
91db8577-a17e-41b2-bd90-3d80c91054c9,SWE vs TUN,5-1,"Jun 14, 2026",+17.24,5,Will Tunisia have more shots on target than Sweden in the second half?,NO,27,33,0,5.72,Beat crowd,True,1,0.0729,0.1089
91db8577-a17e-41b2-bd90-3d80c91054c9,SWE vs TUN,5-1,"Jun 14, 2026",+17.24,6,Will a penalty kick be awarded OR a red card be shown in the match?,NO,21,37,0,11.57,Beat crowd,True,1,0.0441,0.1369
91db8577-a17e-41b2-bd90-3d80c91054c9,SWE vs TUN,5-1,"Jun 14, 2026",+17.24,7,Will Sweden win the match?,YES,52,59,100,-3.1,Below crowd,True,0,0.2304,0.1681
91db8577-a17e-41b2-bd90-3d80c91054c9,SWE vs TUN,5-1,"Jun 14, 2026",+17.24,8,Will the match have 3 or more total goals?,YES,43,44,100,1.53,Beat crowd,True,1,0.3249,0.3136
91db8577-a17e-41b2-bd90-3d80c91054c9,SWE vs TUN,5-1,"Jun 14, 2026",+17.24,9,Will Viktor Gyökeres score or assist a goal (excluding own goals)?,YES,49,50,100,1.36,Beat crowd,True,1,0.2601,0.25
91db8577-a17e-41b2-bd90-3d80c91054c9,SWE vs TUN,5-1,"Jun 14, 2026",+17.24,10,Will Ellyes Skhiri have at least 1 shot on target?,NO,16,31,0,10.78,Beat crowd,True,1,0.0256,0.0961
5fca8e98-3cd5-494d-8882-bfbe615d001c,CIV vs ECU,1-0,"Jun 14, 2026",+30.36,1,Will Ecuador commit more fouls than Ivory Coast?,YES,57,52,100,6.98,Beat crowd,True,1,0.1849,0.2304
5fca8e98-3cd5-494d-8882-bfbe615d001c,CIV vs ECU,1-0,"Jun 14, 2026",+30.36,2,"At halftime, will Ecuador have more corner kicks than Ivory Coast?",NO,42,48,0,8.27,Beat crowd,True,1,0.1764,0.2304
5fca8e98-3cd5-494d-8882-bfbe615d001c,CIV vs ECU,1-0,"Jun 14, 2026",+30.36,3,Will Ivory Coast be caught offside 2 or more times?,NO,41,49,0,9.9,Beat crowd,True,1,0.1681,0.2401
5fca8e98-3cd5-494d-8882-bfbe615d001c,CIV vs ECU,1-0,"Jun 14, 2026",+30.36,4,Will Ecuador have more shots on target than Ivory Coast in the second half?,NO,48,50,0,4.4,Beat crowd,True,1,0.2304,0.25
5fca8e98-3cd5-494d-8882-bfbe615d001c,CIV vs ECU,1-0,"Jun 14, 2026",+30.36,5,Will the second half have more total goals than the first half?,YES,40,51,100,-9.27,Below crowd,True,0,0.36,0.2401
5fca8e98-3cd5-494d-8882-bfbe615d001c,CIV vs ECU,1-0,"Jun 14, 2026",+30.36,6,Will Ivory Coast win the match?,YES,29,34,100,-4,Below crowd,True,0,0.5041,0.4356
5fca8e98-3cd5-494d-8882-bfbe615d001c,CIV vs ECU,1-0,"Jun 14, 2026",+30.36,7,Will Ivory Coast score in the second half?,YES,41,45,100,-2.49,Below crowd,True,0,0.3481,0.3025
5fca8e98-3cd5-494d-8882-bfbe615d001c,CIV vs ECU,1-0,"Jun 14, 2026",+30.36,8,Will there be 4 or more total cards shown?,YES,54,52,100,4.41,Beat crowd,True,1,0.2116,0.2304
5fca8e98-3cd5-494d-8882-bfbe615d001c,CIV vs ECU,1-0,"Jun 14, 2026",+30.36,9,Will Ibrahim Sangaré have at least 1 shot on target?,NO,18,33,0,12.15,Beat crowd,True,1,0.0324,0.1089
6ca0522e-2b35-466c-ab1e-b5c473255781,NED vs JPN,2-2,"Jun 14, 2026",+0.51,1,Will Japan commit more fouls than Netherlands?,NO,72,49,0,-25.43,Below crowd,True,0,0.5184,0.2401
6ca0522e-2b35-466c-ab1e-b5c473255781,NED vs JPN,2-2,"Jun 14, 2026",+0.51,2,Will Netherlands be caught offside 2 or more times?,NO,44,54,0,12.1,Beat crowd,True,1,0.1936,0.2916
6ca0522e-2b35-466c-ab1e-b5c473255781,NED vs JPN,2-2,"Jun 14, 2026",+0.51,3,Will both teams have at least 1 shot on target in the second half?,YES,83,76,100,5.25,Beat crowd,True,1,0.0289,0.0576
6ca0522e-2b35-466c-ab1e-b5c473255781,NED vs JPN,2-2,"Jun 14, 2026",+0.51,4,Will both teams score AND the match have 3 or more total goals?,YES,39,44,100,-2.7,Below crowd,True,0,0.3721,0.3136
6ca0522e-2b35-466c-ab1e-b5c473255781,NED vs JPN,2-2,"Jun 14, 2026",+0.51,5,Will Japan receive more cards than Netherlands?,NO,44,43,0,1.06,Beat crowd,True,1,0.1936,0.1849
6ca0522e-2b35-466c-ab1e-b5c473255781,NED vs JPN,2-2,"Jun 14, 2026",+0.51,6,Will Netherlands win the match?,NO,47,53,0,9.2,Beat crowd,True,1,0.2209,0.2809
6ca0522e-2b35-466c-ab1e-b5c473255781,NED vs JPN,2-2,"Jun 14, 2026",+0.51,7,Will Japan score in the second half?,YES,45,50,100,-2.77,Below crowd,True,0,0.3025,0.25
6ca0522e-2b35-466c-ab1e-b5c473255781,NED vs JPN,2-2,"Jun 14, 2026",+0.51,8,Will there be 8 or more total shots on target?,YES,59,56,100,5.97,Beat crowd,True,1,0.1681,0.1936
6ca0522e-2b35-466c-ab1e-b5c473255781,NED vs JPN,2-2,"Jun 14, 2026",+0.51,9,Will Cody Gakpo have at least 1 shot on target?,YES,61,61,100,2.48,Beat crowd,True,1,0.1521,0.1521
6ca0522e-2b35-466c-ab1e-b5c473255781,NED vs JPN,2-2,"Jun 14, 2026",+0.51,10,Will Takefusa Kubo score or assist a goal (excluding own goals)?,YES,30,36,100,-4.64,Below crowd,True,0,0.49,0.4096
2267a04a-4b5e-4452-b300-610b20e3c863,GER vs Curacao,7-1,"Jun 14, 2026",+72.01,1,Will Curaçao be caught offside 2 or more times?,NO,38,39,0,4.96,Beat crowd,True,1,0.1444,0.1521
2267a04a-4b5e-4452-b300-610b20e3c863,GER vs Curacao,7-1,"Jun 14, 2026",+72.01,2,"In the second half, will Germany have more shots on target than Curaçao?",YES,83,84,100,1.74,Beat crowd,True,1,0.0289,0.0256
2267a04a-4b5e-4452-b300-610b20e3c863,GER vs Curacao,7-1,"Jun 14, 2026",+72.01,3,Will Curaçao commit more fouls than Germany?,NO,48,66,0,23.32,Beat crowd,True,1,0.2304,0.4356
