file,match,date,stage,q_num,question_text,category,our_estimate,crowd_estimate,outcome,rbp,beat_crowd,final_score,match_rbp_total
mex_kor_2026-06-19.json,MEX-KOR,2026-06-19,,8,4plus total cards,,0.48,0.52,0,2.82,True,Mexico 1-0 Korea,40.23
mex_kor_2026-06-19.json,MEX-KOR,2026-06-19,,9,Son score or assist,,0.33,0.42,0,9.84,True,Mexico 1-0 Korea,40.23
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,1,Will Morocco be ahead at halftime?,,0.23,0.28,0,9.28,True,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,2,"Will a card be shown after the second hydration break, including any extra time?",,0.65,0.61,0,-3.51,False,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,3,Will a goal be scored in first-half stoppage time?,,0.1,0.2,0,13.38,True,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,4,Will a goal be scored after the second hydration break?,,0.47,0.5,1,-2.71,False,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,5,Will a red card be shown in the match?,,0.13,0.19,0,6.83,True,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,6,"Will the second half produce more goals than the first half in regulation (90 minutes + stoppage time), excluding extra time?",,0.43,0.48,1,-7.34,False,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,7,Will the Netherlands score the first goal of the match?,,0.52,0.52,1,3.47,True,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,8,Will Brian Brobbey have 2 or more shots on target in regulation (90 minutes + stoppage time)?,,0.21,0.36,0,24.84,True,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,9,Will the Netherlands have more corner kicks than Morocco in regulation (90 minutes + stoppage time)?,,0.52,0.55,0,8.49,True,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,10,Will the Netherlands win in regulation (90 minutes + stoppage time)?,,0.4,0.46,0,15.16,True,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,11,Will Ismael Saibari score or assist a goal (excluding own goals) in regulation (90 minutes + stoppage time)?,,0.32,0.35,0,8.0,True,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,12,Will both teams score in regulation (90 minutes + stoppage time)?,,0.53,0.55,1,0.82,True,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,13,Will both teams receive at least one card in regulation (90 minutes + stoppage time)?,,0.57,0.65,0,23.37,True,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,14,Will the first half produce 2 or more goals?,,0.27,0.34,0,12.71,True,Netherlands 1-1 Morocco,120.3
ned_mar_2026-06-30.json,NED-MAR,2026-06-30,Round of 32,15,Will a penalty kick be awarded during regulation (90 minutes + stoppage time)?,,0.23,0.27,0,7.52,True,Netherlands 1-1 Morocco,120.3
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,1,Will Kai Havertz (Germany) score a goal (excluding own goals) in regulation?,,0.38,0.39,1,3.32,True,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,2,Will a goal be scored before the first hydration break?,,0.48,0.46,0,1.08,True,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,3,Will Germany win in regulation?,,0.72,0.72,0,3.5,True,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,4,Will Jamal Musiala (Germany) have 2 or more shots on target in regulation?,,0.28,0.33,0,17.21,True,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,5,Will there be 4 or more total cards shown in regulation?,,0.39,0.46,0,16.06,True,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,6,Will Germany score the first goal of the match?,,0.72,0.7,0,-1.99,False,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,7,Will Germany have 7 or more shots on target in regulation?,,0.5,0.5,0,5.34,True,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,8,Will Julio Enciso (Paraguay) have 1 or more shots on target in regulation?,,0.32,0.45,1,-26.3,False,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,9,Will both teams score in regulation?,,0.47,0.44,1,9.08,True,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,10,Will Germany score in both halves in regulation?,,0.45,0.49,0,12.03,True,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,11,Will Florian Wirtz (Germany) score or assist a goal (excluding own goals) in regulation?,,0.47,0.46,1,6.55,True,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,12,Will Germany have 7 or more corner kicks in regulation?,,0.44,0.49,1,-6.58,False,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,13,Will Germany be ahead at halftime?,,0.55,0.56,0,4.92,True,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,14,Will there be 3 or more offside calls in regulation?,,0.3,0.53,1,-48.68,False,Germany 4-5 Paraguay,-0.17
ger_par_2026-06-29.json,GER-PAR,2026-06-29,Round of 32,15,Will the match have 3 or more total goals in regulation?,,0.56,0.57,0,4.3,True,Germany 4-5 Paraguay,-0.17
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,1,Will Brazil score 2 or more goals in regulation?,,0.47,0.55,1,-9.47,False,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,2,Will there be 8 or more total shots on target in regulation?,,0.49,0.61,1,-15.0,False,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,3,Will any player record 2 or more shots on target in regulation?,,0.6,0.7,1,-6.85,False,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,4,Will Japan advance to the Round of 16?,,0.28,0.32,0,10.33,True,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,5,Will there be 9 or more total corner kicks in regulation?,,0.44,0.52,0,20.5,True,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,6,Will a goal be scored before the first hydration break?,,0.41,0.44,0,9.68,True,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,7,Will there be 4 or more total cards shown in regulation?,,0.38,0.42,1,-5.54,False,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,8,Will a substitute score a goal in regulation?,,0.29,0.32,1,-2.13,False,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,9,Will Matheus Cunha score a goal (excluding own goals) in regulation?,,0.28,0.33,0,10.04,True,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,10,Will any player score more than 1 goal (excluding own goals) in regulation?,,0.19,0.29,0,17.28,True,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,11,Will either team be ruled offside before the first hydration break?,,0.52,0.52,0,6.27,True,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,12,Will the match have 3 or more total goals in regulation?,,0.43,0.51,1,-12.13,False,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,13,Will Brazil score in both halves of regulation?,,0.3,0.42,0,23.79,True,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,14,Will Ayase Ueda have at least 1 shot on target in regulation?,,0.44,0.49,1,-6.24,False,Brazil 2-1 Japan,47.33
bra_jpn_2026-06-29.json,BRA-JPN,2026-06-29,Round of 32,15,Will regulation end in a tie?,,0.26,0.29,0,6.81,True,Brazil 2-1 Japan,47.33
